-65.501906, -64.532895
-65.501906, -64.541888
-65.501906, -64.550881
-65.501906, -64.559874
-65.501906, -64.568868
-65.501906, -64.577861
-65.501906, -64.586854
-65.501906, -64.595847
-65.501906, -64.604840
-65.501906, -64.613834
-65.501906, -64.622827
-65.501906, -64.631820
-65.501906, -64.640813
-65.501906, -64.649807
-65.501906, -64.658800
-65.501906, -64.667793
-65.501906, -64.676786
-65.501906, -64.685779
-65.501906, -64.694773
-65.501906, -64.703766
-65.501906, -64.712759
-65.501906, -64.721752
-65.501906, -64.730745
-65.501906, -64.739739
-65.501906, -64.748732
-65.501906, -64.757725
-65.501906, -64.766718
-65.501906, -64.775712
-65.501906, -64.784705
-65.501906, -64.793698
-65.501906, -64.802691
-65.501906, -64.811684
-65.501906, -64.820678
-65.501906, -64.829671
-65.501906, -64.838664
-65.501906, -64.847657
-65.501906, -64.856651
-65.501906, -64.865644
-65.501906, -64.874637
-65.501906, -64.883630
-65.501906, -64.892623
-65.501906, -64.901617
-65.501906, -64.910610
-65.501906, -64.919603
-65.501906, -64.928596
-65.501906, -64.937589
-65.501906, -64.946583
-65.501906, -64.955576
-65.501906, -64.964569
-65.501906, -64.973562
-65.501906, -64.982556
-65.501906, -64.991549
-65.501906, -65.000542
-65.501906, -65.009535
-65.501906, -65.018528
-65.501906, -65.027522
-65.501906, -65.036515
-65.501906, -65.045508
-65.501906, -65.054501
-65.501906, -65.063494
-65.501906, -65.072488
-65.501906, -65.081481
-65.501906, -65.090474
-65.501906, -65.099467
-65.501906, -65.108461
-65.501906, -65.117454
-65.501906, -65.126447
-65.501906, -65.135440
-65.501906, -65.144433
-65.501906, -65.153427
-65.501906, -65.162420
-65.501906, -65.171413
-65.501906, -65.180406
-65.501906, -65.189400
-65.501906, -65.198393
-65.501906, -65.207386
-65.501906, -65.216379
-65.501906, -65.225372
-65.501906, -65.234366
-65.501906, -65.243359
-65.501906, -65.252352
-65.501906, -65.261345
-65.501906, -65.270338
-65.501906, -65.279332
-65.501906, -65.288325
-65.501906, -65.297318
-65.501906, -65.306311
-65.501906, -65.315305
-65.501906, -65.324298
-65.501906, -65.333291
-65.501906, -65.342284
-65.501906, -65.351277
-65.501906, -65.360271
-65.501906, -65.369264
-65.501906, -65.378257
-65.501906, -65.387250
-65.501906, -65.396243
-65.501906, -65.405237
-65.501906, -65.414230
-65.501906, -65.423223
-65.501906, -65.432216
-65.480992, -64.532895
-65.480992, -64.541888
-65.480992, -64.550881
-65.480992, -64.559874
-65.480992, -64.568868
-65.480992, -64.577861
-65.480992, -64.586854
-65.480992, -64.595847
-65.480992, -64.604840
-65.480992, -64.613834
-65.480992, -64.622827
-65.480992, -64.631820
-65.480992, -64.640813
-65.480992, -64.649807
-65.480992, -64.658800
-65.480992, -64.667793
-65.480992, -64.676786
-65.480992, -64.685779
-65.480992, -64.694773
-65.480992, -64.703766
-65.480992, -64.712759
-65.480992, -64.721752
-65.480992, -64.730745
-65.480992, -64.739739
-65.480992, -64.748732
-65.480992, -64.757725
-65.480992, -64.766718
-65.480992, -64.775712
-65.480992, -64.784705
-65.480992, -64.793698
-65.480992, -64.802691
-65.480992, -64.811684
-65.480992, -64.820678
-65.480992, -64.829671
-65.480992, -64.838664
-65.480992, -64.847657
-65.480992, -64.856651
-65.480992, -64.865644
-65.480992, -64.874637
-65.480992, -64.883630
-65.480992, -64.892623
-65.480992, -64.901617
-65.480992, -64.910610
-65.480992, -64.919603
-65.480992, -64.928596
-65.480992, -64.937589
-65.480992, -64.946583
-65.480992, -64.955576
-65.480992, -64.964569
-65.480992, -64.973562
-65.480992, -64.982556
-65.480992, -64.991549
-65.480992, -65.000542
-65.480992, -65.009535
-65.480992, -65.018528
-65.480992, -65.027522
-65.480992, -65.036515
-65.480992, -65.045508
-65.480992, -65.054501
-65.480992, -65.063494
-65.480992, -65.072488
-65.480992, -65.081481
-65.480992, -65.090474
-65.480992, -65.099467
-65.480992, -65.108461
-65.480992, -65.117454
-65.480992, -65.126447
-65.480992, -65.135440
-65.480992, -65.144433
-65.480992, -65.153427
-65.480992, -65.162420
-65.480992, -65.171413
-65.480992, -65.180406
-65.480992, -65.189400
-65.480992, -65.198393
-65.480992, -65.207386
-65.480992, -65.216379
-65.480992, -65.225372
-65.480992, -65.234366
-65.480992, -65.243359
-65.480992, -65.252352
-65.480992, -65.261345
-65.480992, -65.270338
-65.480992, -65.279332
-65.480992, -65.288325
-65.480992, -65.297318
-65.480992, -65.306311
-65.480992, -65.315305
-65.480992, -65.324298
-65.480992, -65.333291
-65.480992, -65.342284
-65.480992, -65.351277
-65.480992, -65.360271
-65.480992, -65.369264
-65.480992, -65.378257
-65.480992, -65.387250
-65.480992, -65.396243
-65.480992, -65.405237
-65.480992, -65.414230
-65.480992, -65.423223
-65.480992, -65.432216
-65.460077, -64.532895
-65.460077, -64.541888
-65.460077, -64.550881
-65.460077, -64.559874
-65.460077, -64.568868
-65.460077, -64.577861
-65.460077, -64.586854
-65.460077, -64.595847
-65.460077, -64.604840
-65.460077, -64.613834
-65.460077, -64.622827
-65.460077, -64.631820
-65.460077, -64.640813
-65.460077, -64.649807
-65.460077, -64.658800
-65.460077, -64.667793
-65.460077, -64.676786
-65.460077, -64.685779
-65.460077, -64.694773
-65.460077, -64.703766
-65.460077, -64.712759
-65.460077, -64.721752
-65.460077, -64.730745
-65.460077, -64.739739
-65.460077, -64.748732
-65.460077, -64.757725
-65.460077, -64.766718
-65.460077, -64.775712
-65.460077, -64.784705
-65.460077, -64.793698
-65.460077, -64.802691
-65.460077, -64.811684
-65.460077, -64.820678
-65.460077, -64.829671
-65.460077, -64.838664
-65.460077, -64.847657
-65.460077, -64.856651
-65.460077, -64.865644
-65.460077, -64.874637
-65.460077, -64.883630
-65.460077, -64.892623
-65.460077, -64.901617
-65.460077, -64.910610
-65.460077, -64.919603
-65.460077, -64.928596
-65.460077, -64.937589
-65.460077, -64.946583
-65.460077, -64.955576
-65.460077, -64.964569
-65.460077, -64.973562
-65.460077, -64.982556
-65.460077, -64.991549
-65.460077, -65.000542
-65.460077, -65.009535
-65.460077, -65.018528
-65.460077, -65.027522
-65.460077, -65.036515
-65.460077, -65.045508
-65.460077, -65.054501
-65.460077, -65.063494
-65.460077, -65.072488
-65.460077, -65.081481
-65.460077, -65.090474
-65.460077, -65.099467
-65.460077, -65.108461
-65.460077, -65.117454
-65.460077, -65.126447
-65.460077, -65.135440
-65.460077, -65.144433
-65.460077, -65.153427
-65.460077, -65.162420
-65.460077, -65.171413
-65.460077, -65.180406
-65.460077, -65.189400
-65.460077, -65.198393
-65.460077, -65.207386
-65.460077, -65.216379
-65.460077, -65.225372
-65.460077, -65.234366
-65.460077, -65.243359
-65.460077, -65.252352
-65.460077, -65.261345
-65.460077, -65.270338
-65.460077, -65.279332
-65.460077, -65.288325
-65.460077, -65.297318
-65.460077, -65.306311
-65.460077, -65.315305
-65.460077, -65.324298
-65.460077, -65.333291
-65.460077, -65.342284
-65.460077, -65.351277
-65.460077, -65.360271
-65.460077, -65.369264
-65.460077, -65.378257
-65.460077, -65.387250
-65.460077, -65.396243
-65.460077, -65.405237
-65.460077, -65.414230
-65.460077, -65.423223
-65.460077, -65.432216
-65.439162, -64.532895
-65.439162, -64.541888
-65.439162, -64.550881
-65.439162, -64.559874
-65.439162, -64.568868
-65.439162, -64.577861
-65.439162, -64.586854
-65.439162, -64.595847
-65.439162, -64.604840
-65.439162, -64.613834
-65.439162, -64.622827
-65.439162, -64.631820
-65.439162, -64.640813
-65.439162, -64.649807
-65.439162, -64.658800
-65.439162, -64.667793
-65.439162, -64.676786
-65.439162, -64.685779
-65.439162, -64.694773
-65.439162, -64.703766
-65.439162, -64.712759
-65.439162, -64.721752
-65.439162, -64.730745
-65.439162, -64.739739
-65.439162, -64.748732
-65.439162, -64.757725
-65.439162, -64.766718
-65.439162, -64.775712
-65.439162, -64.784705
-65.439162, -64.793698
-65.439162, -64.802691
-65.439162, -64.811684
-65.439162, -64.820678
-65.439162, -64.829671
-65.439162, -64.838664
-65.439162, -64.847657
-65.439162, -64.856651
-65.439162, -64.865644
-65.439162, -64.874637
-65.439162, -64.883630
-65.439162, -64.892623
-65.439162, -64.901617
-65.439162, -64.910610
-65.439162, -64.919603
-65.439162, -64.928596
-65.439162, -64.937589
-65.439162, -64.946583
-65.439162, -64.955576
-65.439162, -64.964569
-65.439162, -64.973562
-65.439162, -64.982556
-65.439162, -64.991549
-65.439162, -65.000542
-65.439162, -65.009535
-65.439162, -65.018528
-65.439162, -65.027522
-65.439162, -65.036515
-65.439162, -65.045508
-65.439162, -65.054501
-65.439162, -65.063494
-65.439162, -65.072488
-65.439162, -65.081481
-65.439162, -65.090474
-65.439162, -65.099467
-65.439162, -65.108461
-65.439162, -65.117454
-65.439162, -65.126447
-65.439162, -65.135440
-65.439162, -65.144433
-65.439162, -65.153427
-65.439162, -65.162420
-65.439162, -65.171413
-65.439162, -65.180406
-65.439162, -65.189400
-65.439162, -65.198393
-65.439162, -65.207386
-65.439162, -65.216379
-65.439162, -65.225372
-65.439162, -65.234366
-65.439162, -65.243359
-65.439162, -65.252352
-65.439162, -65.261345
-65.439162, -65.270338
-65.439162, -65.279332
-65.439162, -65.288325
-65.439162, -65.297318
-65.439162, -65.306311
-65.439162, -65.315305
-65.439162, -65.324298
-65.439162, -65.333291
-65.439162, -65.342284
-65.439162, -65.351277
-65.439162, -65.360271
-65.439162, -65.369264
-65.439162, -65.378257
-65.439162, -65.387250
-65.439162, -65.396243
-65.439162, -65.405237
-65.439162, -65.414230
-65.439162, -65.423223
-65.439162, -65.432216
-65.418247, -64.532895
-65.418247, -64.541888
-65.418247, -64.550881
-65.418247, -64.559874
-65.418247, -64.568868
-65.418247, -64.577861
-65.418247, -64.586854
-65.418247, -64.595847
-65.418247, -64.604840
-65.418247, -64.613834
-65.418247, -64.622827
-65.418247, -64.631820
-65.418247, -64.640813
-65.418247, -64.649807
-65.418247, -64.658800
-65.418247, -64.667793
-65.418247, -64.676786
-65.418247, -64.685779
-65.418247, -64.694773
-65.418247, -64.703766
-65.418247, -64.712759
-65.418247, -64.721752
-65.418247, -64.730745
-65.418247, -64.739739
-65.418247, -64.748732
-65.418247, -64.757725
-65.418247, -64.766718
-65.418247, -64.775712
-65.418247, -64.784705
-65.418247, -64.793698
-65.418247, -64.802691
-65.418247, -64.811684
-65.418247, -64.820678
-65.418247, -64.829671
-65.418247, -64.838664
-65.418247, -64.847657
-65.418247, -64.856651
-65.418247, -64.865644
-65.418247, -64.874637
-65.418247, -64.883630
-65.418247, -64.892623
-65.418247, -64.901617
-65.418247, -64.910610
-65.418247, -64.919603
-65.418247, -64.928596
-65.418247, -64.937589
-65.418247, -64.946583
-65.418247, -64.955576
-65.418247, -64.964569
-65.418247, -64.973562
-65.418247, -64.982556
-65.418247, -64.991549
-65.418247, -65.000542
-65.418247, -65.009535
-65.418247, -65.018528
-65.418247, -65.027522
-65.418247, -65.036515
-65.418247, -65.045508
-65.418247, -65.054501
-65.418247, -65.063494
-65.418247, -65.072488
-65.418247, -65.081481
-65.418247, -65.090474
-65.418247, -65.099467
-65.418247, -65.108461
-65.418247, -65.117454
-65.418247, -65.126447
-65.418247, -65.135440
-65.418247, -65.144433
-65.418247, -65.153427
-65.418247, -65.162420
-65.418247, -65.171413
-65.418247, -65.180406
-65.418247, -65.189400
-65.418247, -65.198393
-65.418247, -65.207386
-65.418247, -65.216379
-65.418247, -65.225372
-65.418247, -65.234366
-65.418247, -65.243359
-65.418247, -65.252352
-65.418247, -65.261345
-65.418247, -65.270338
-65.418247, -65.279332
-65.418247, -65.288325
-65.418247, -65.297318
-65.418247, -65.306311
-65.418247, -65.315305
-65.418247, -65.324298
-65.418247, -65.333291
-65.418247, -65.342284
-65.418247, -65.351277
-65.418247, -65.360271
-65.418247, -65.369264
-65.418247, -65.378257
-65.418247, -65.387250
-65.418247, -65.396243
-65.418247, -65.405237
-65.418247, -65.414230
-65.418247, -65.423223
-65.418247, -65.432216
-65.397332, -64.532895
-65.397332, -64.541888
-65.397332, -64.550881
-65.397332, -64.559874
-65.397332, -64.568868
-65.397332, -64.577861
-65.397332, -64.586854
-65.397332, -64.595847
-65.397332, -64.604840
-65.397332, -64.613834
-65.397332, -64.622827
-65.397332, -64.631820
-65.397332, -64.640813
-65.397332, -64.649807
-65.397332, -64.658800
-65.397332, -64.667793
-65.397332, -64.676786
-65.397332, -64.685779
-65.397332, -64.694773
-65.397332, -64.703766
-65.397332, -64.712759
-65.397332, -64.721752
-65.397332, -64.730745
-65.397332, -64.739739
-65.397332, -64.748732
-65.397332, -64.757725
-65.397332, -64.766718
-65.397332, -64.775712
-65.397332, -64.784705
-65.397332, -64.793698
-65.397332, -64.802691
-65.397332, -64.811684
-65.397332, -64.820678
-65.397332, -64.829671
-65.397332, -64.838664
-65.397332, -64.847657
-65.397332, -64.856651
-65.397332, -64.865644
-65.397332, -64.874637
-65.397332, -64.883630
-65.397332, -64.892623
-65.397332, -64.901617
-65.397332, -64.910610
-65.397332, -64.919603
-65.397332, -64.928596
-65.397332, -64.937589
-65.397332, -64.946583
-65.397332, -64.955576
-65.397332, -64.964569
-65.397332, -64.973562
-65.397332, -64.982556
-65.397332, -64.991549
-65.397332, -65.000542
-65.397332, -65.009535
-65.397332, -65.018528
-65.397332, -65.027522
-65.397332, -65.036515
-65.397332, -65.045508
-65.397332, -65.054501
-65.397332, -65.063494
-65.397332, -65.072488
-65.397332, -65.081481
-65.397332, -65.090474
-65.397332, -65.099467
-65.397332, -65.108461
-65.397332, -65.117454
-65.397332, -65.126447
-65.397332, -65.135440
-65.397332, -65.144433
-65.397332, -65.153427
-65.397332, -65.162420
-65.397332, -65.171413
-65.397332, -65.180406
-65.397332, -65.189400
-65.397332, -65.198393
-65.397332, -65.207386
-65.397332, -65.216379
-65.397332, -65.225372
-65.397332, -65.234366
-65.397332, -65.243359
-65.397332, -65.252352
-65.397332, -65.261345
-65.397332, -65.270338
-65.397332, -65.279332
-65.397332, -65.288325
-65.397332, -65.297318
-65.397332, -65.306311
-65.397332, -65.315305
-65.397332, -65.324298
-65.397332, -65.333291
-65.397332, -65.342284
-65.397332, -65.351277
-65.397332, -65.360271
-65.397332, -65.369264
-65.397332, -65.378257
-65.397332, -65.387250
-65.397332, -65.396243
-65.397332, -65.405237
-65.397332, -65.414230
-65.397332, -65.423223
-65.397332, -65.432216
-65.376418, -64.532895
-65.376418, -64.541888
-65.376418, -64.550881
-65.376418, -64.559874
-65.376418, -64.568868
-65.376418, -64.577861
-65.376418, -64.586854
-65.376418, -64.595847
-65.376418, -64.604840
-65.376418, -64.613834
-65.376418, -64.622827
-65.376418, -64.631820
-65.376418, -64.640813
-65.376418, -64.649807
-65.376418, -64.658800
-65.376418, -64.667793
-65.376418, -64.676786
-65.376418, -64.685779
-65.376418, -64.694773
-65.376418, -64.703766
-65.376418, -64.712759
-65.376418, -64.721752
-65.376418, -64.730745
-65.376418, -64.739739
-65.376418, -64.748732
-65.376418, -64.757725
-65.376418, -64.766718
-65.376418, -64.775712
-65.376418, -64.784705
